task_name ,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem
M1,64.0,j_338,1,Terminated,274030,274037,100.0,0.3
R2_1,23.0,j_338,1,Terminated,274030,274044,100.0,0.39
M1,7.0,j_339,1,Terminated,548701,548707,50.0,0.39
J9_1_2_3_4_5_6_7_8,1.0,j_341,1,Terminated,280499,280607,50.0,0.3
M5,438.0,j_341,1,Terminated,280500,280536,50.0,0.59
M4,368.0,j_341,1,Terminated,280500,280535,50.0,0.59
M7,531.0,j_341,1,Terminated,280500,280546,50.0,0.59
M3,305.0,j_341,1,Terminated,280500,280532,50.0,0.59
M2,244.0,j_341,1,Terminated,280500,280529,50.0,0.59
M6,502.0,j_341,1,Terminated,280500,280539,50.0,0.59
M8,783.0,j_341,1,Terminated,280500,280554,50.0,0.59
M1,128.0,j_341,1,Terminated,280499,280526,50.0,0.59
J7_4_6,137.0,j_342,1,Terminated,357046,357115,50.0,0.39
R6_5,141.0,j_342,1,Terminated,357046,357100,50.0,0.39
M1,63.0,j_342,1,Terminated,357046,357058,50.0,0.39
R4_3,1.0,j_342,1,Terminated,357046,357048,50.0,0.2
J8_2_7,7.0,j_342,1,Terminated,357046,357127,50.0,0.3
M3,1.0,j_342,1,Terminated,357046,357047,50.0,0.2
M5,163.0,j_342,1,Terminated,357046,357074,50.0,0.49
R2_1,9.0,j_342,1,Terminated,357046,357068,50.0,0.39
M1,1.0,j_344,1,Terminated,676315,676318,100.0,0.39
M1,1.0,j_348,1,Terminated,689470,689473,50.0,0.2
M3_2,1.0,j_348,1,Terminated,689470,689483,50.0,0.2
R2_1,1.0,j_348,1,Terminated,689470,689476,50.0,0.2
M1,1.0,j_351,1,Terminated,419010,419011,100.0,0.2
M1,12.0,j_353,1,Terminated,460450,460478,100.0,0.2
M1,1.0,j_357,1,Terminated,327137,327137,100.0,0.3
R2_1,1.0,j_357,1,Terminated,327137,327137,100.0,0.39
M3_2,1.0,j_357,1,Terminated,327137,327144,100.0,0.25
R7_6,1.0,j_361,1,Terminated,246276,246279,100.0,0.39
M1,1.0,j_361,1,Terminated,246255,246259,100.0,0.3
R4_3,1.0,j_361,1,Terminated,246267,246271,100.0,0.49
J6_4_5,1.0,j_361,1,Terminated,246271,246276,100.0,0.59
R2_1,1.0,j_361,1,Terminated,246259,246262,100.0,0.39
M5,1.0,j_361,1,Terminated,246255,246259,100.0,0.3
M3_2,7.0,j_361,1,Terminated,246263,246267,100.0,0.3
MergeTask,1.0,j_367,1,Terminated,329983,329986,100.0,0.1
J3_1_2,1035.0,j_368,1,Terminated,641493,642428,50.0,0.39
M2,376.0,j_368,1,Terminated,641493,641633,50.0,0.39
M1,461.0,j_368,1,Terminated,641493,641588,50.0,0.49
M1,20.0,j_369,1,Terminated,283937,283953,50.0,0.39
R2_1,1.0,j_369,1,Terminated,283937,283956,50.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,9.0,j_371,8,Terminated,626696,626770,100.0,0.1
M1,1.0,j_385,1,Terminated,428529,428532,100.0,0.3
R4_3,1.0,j_385,1,Terminated,428539,428541,100.0,0.39
R3_2,1.0,j_385,1,Terminated,428536,428538,100.0,0.49
M5_4,15.0,j_385,1,Terminated,428542,428585,100.0,0.3
R7_6,5.0,j_385,1,Terminated,428607,428669,100.0,0.39
R6_5,15.0,j_385,1,Terminated,428585,428607,100.0,0.49
R2_1,1.0,j_385,1,Terminated,428533,428535,100.0,0.49
M1,43.0,j_388,1,Terminated,365220,365273,50.0,0.39
R3_1,1.0,j_388,1,Terminated,365220,365280,50.0,0.2
R2_1,1.0,j_388,1,Terminated,365220,365279,50.0,0.2
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_390,6,Terminated,522977,522995,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_390,6,Terminated,522977,523000,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_390,6,Terminated,522977,522980,10.0,0.05
R2_1,1.0,j_391,1,Terminated,234942,234946,100.0,0.49
M1,5.0,j_391,1,Terminated,234939,234942,100.0,0.3
R3_2,1.0,j_391,1,Terminated,234946,234949,100.0,0.39
M1,1.0,j_398,1,Terminated,678150,678154,100.0,0.2
task_LTI2NTc5ODQ0OTQxMTIyNDk5MTY=,124.0,j_402,11,Terminated,161340,161935,100.0,0.37
M1,1.0,j_405,1,Terminated,497200,497216,100.0,0.3
R5_4,1.0,j_405,1,Terminated,497228,497232,100.0,0.49
R2_1,1.0,j_405,1,Terminated,497217,497221,100.0,0.49
R6_5,1.0,j_405,1,Terminated,497232,497236,100.0,0.49
R4_3,1.0,j_405,1,Terminated,497224,497228,100.0,0.49
R8_7,1.0,j_405,1,Terminated,497240,497243,100.0,0.39
R3_2,1.0,j_405,1,Terminated,497221,497224,100.0,0.49
R7_6,1.0,j_405,1,Terminated,497236,497240,100.0,0.49
R6_5,1.0,j_409,1,Terminated,274313,274419,50.0,0.2
J4_2_3,3.0,j_409,1,Terminated,274313,274374,50.0,0.39
J5_1_4,3.0,j_409,1,Terminated,274313,274415,50.0,0.39
R8_7,1.0,j_409,1,Terminated,274313,274425,50.0,0.2
R7_6,1.0,j_409,1,Terminated,274313,274423,50.0,0.2
M2,5.0,j_409,1,Terminated,274313,274341,50.0,0.39
M3,1.0,j_409,1,Terminated,274313,274317,50.0,0.2
M1,340.0,j_409,1,Terminated,274313,274335,50.0,0.59
R2_1,1.0,j_410,1,Terminated,229509,229517,50.0,0.2
M1,16.0,j_410,1,Terminated,229509,229513,50.0,0.2
R2_1,1.0,j_412,1,Terminated,556794,556795,100.0,0.49
R4_3,1.0,j_412,1,Terminated,556794,556795,100.0,0.39
M1,1.0,j_412,1,Terminated,556794,556795,100.0,0.3
R3_2,1.0,j_412,1,Terminated,556794,556795,100.0,0.49
M1,1.0,j_413,1,Terminated,356911,356912,100.0,0.2
M1,1.0,j_418,1,Terminated,117182,117186,50.0,0.39
M4_3,5.0,j_419,1,Terminated,263159,263213,50.0,0.39
J5_1_4,369.0,j_419,1,Terminated,263159,263305,50.0,0.39
M2,1.0,j_419,1,Terminated,263159,263162,50.0,0.2
R3_2,1.0,j_419,1,Terminated,263159,263166,50.0,0.2
M1,333.0,j_419,1,Terminated,263160,263276,50.0,0.49
M1,1.0,j_426,1,Terminated,416790,416790,100.0,0.2
M1,4.0,j_433,1,Terminated,458559,458570,50.0,0.39
task_MzkwNjI2MTQ2NTgxODQzNDc5Mw==,161.0,j_444,11,Terminated,680743,680787,100.0,0.19
MergeTask,5.0,j_445,1,Terminated,393355,393368,100.0,0.1
R1_12,3.0,j_456,1,Terminated,668550,668566,100.0,0.49
R3_2,1.0,j_456,1,Terminated,668550,668551,100.0,0.39
R11_10,1.0,j_456,1,Terminated,668550,668551,100.0,0.49
J13_3_5_7_8_9_11_12,9.0,j_456,1,Terminated,668550,668567,100.0,0.59
M12_5,3.0,j_456,1,Terminated,668550,668566,100.0,0.3
R7_6,1.0,j_456,1,Terminated,668550,668551,100.0,0.39
R17_16,9.0,j_456,1,Terminated,668550,668568,100.0,0.49
M9,1.0,j_456,1,Terminated,668550,668551,100.0,0.3
R14_13,9.0,j_456,1,Terminated,668550,668568,100.0,0.49
M10,1.0,j_456,1,Terminated,668550,668551,100.0,0.3
R15_14,9.0,j_456,1,Terminated,668550,668569,100.0,0.49
J18_1_17,13.0,j_456,1,Terminated,668550,668569,100.0,0.59
R20_19,13.0,j_456,1,Terminated,668550,668569,100.0,0.49
M6,1.0,j_456,1,Terminated,668550,668551,100.0,0.3
M8,1.0,j_456,1,Terminated,668550,668551,100.0,0.3
R16_15,9.0,j_456,1,Terminated,668550,668568,100.0,0.49
R19_18,13.0,j_456,1,Terminated,668550,668569,100.0,0.49
M2,1.0,j_456,1,Terminated,668550,668551,100.0,0.3
R5_4,1.0,j_456,1,Terminated,668550,668552,100.0,0.39
M4,1.0,j_456,1,Terminated,668550,668551,100.0,0.3
R21_20,1.0,j_456,1,Terminated,668550,668569,100.0,0.39
M3_2,1.0,j_457,1,Terminated,544762,544765,100.0,0.2
M1,1.0,j_457,1,Terminated,544753,544756,100.0,0.3
R2_1,1.0,j_457,1,Terminated,544757,544761,100.0,0.39
M1,1.0,j_461,1,Terminated,486901,486905,50.0,0.39
J7_1_6,191.0,j_462,1,Terminated,135178,135500,50.0,0.39
M1,6.0,j_462,1,Terminated,135178,135277,50.0,0.49
J5_3_4,189.0,j_462,1,Terminated,135178,135328,50.0,0.49
M2,29.0,j_462,1,Terminated,135178,135221,50.0,0.39
M3,35.0,j_462,1,Terminated,135178,135212,50.0,0.39
J6_2_5,207.0,j_462,1,Terminated,135178,135403,50.0,0.49
M4,123.0,j_462,1,Terminated,135178,135228,50.0,0.49
M1,1.0,j_465,1,Terminated,443047,443048,100.0,0.2
M1,1.0,j_476,1,Terminated,614987,614987,100.0,0.3
R2_1,1.0,j_476,1,Terminated,614987,614987,100.0,0.39
M1,1.0,j_485,1,Terminated,418440,418441,100.0,0.2
R2_1,1.0,j_489,1,Terminated,686107,686108,100.0,0.39
M1,1.0,j_489,1,Terminated,686107,686107,100.0,0.3
M7_6,1.0,j_492,1,Terminated,590924,590928,100.0,0.3
R6_5,1.0,j_492,1,Terminated,590924,590926,100.0,0.39
J8_2_4_7,3.0,j_492,1,Terminated,590924,590929,100.0,0.49
R4_3,1.0,j_492,1,Terminated,590924,590926,100.0,0.39
M5,2.0,j_492,1,Terminated,590924,590926,100.0,0.3
R3_5,3.0,j_492,1,Terminated,590924,590926,100.0,0.49
R1_7,1.0,j_492,1,Terminated,590924,590928,100.0,0.49
R2_1,1.0,j_492,1,Terminated,590924,590929,100.0,0.39
M1,1.0,j_493,1,Terminated,444075,444076,100.0,0.2
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_496,6,Terminated,434456,434462,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_496,6,Terminated,434456,434459,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_496,6,Terminated,434456,434465,5.0,0.03
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_502,10,Terminated,156070,156077,100.0,0.1
M1,1.0,j_509,1,Terminated,418265,418265,100.0,0.2
MergeTask,1.0,j_511,1,Terminated,616317,616331,100.0,0.1
M1,1.0,j_513,1,Terminated,349166,349167,100.0,0.3
R2_1,1.0,j_513,1,Terminated,349166,349167,100.0,0.39
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_515,6,Terminated,509590,509690,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_515,6,Terminated,509590,509597,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1057.0,j_515,6,Terminated,509590,509686,30.0,0.05
M1,1.0,j_517,1,Terminated,183927,183928,100.0,0.2
M2,19.0,j_522,1,Terminated,198708,198718,50.0,0.2
M1,18.0,j_522,1,Terminated,198708,198720,50.0,0.2
R5_4,1.0,j_522,1,Terminated,198708,198720,50.0,0.2
J4_1_2_3,1.0,j_522,1,Terminated,198708,198720,50.0,0.2
M3,19.0,j_522,1,Terminated,198708,198719,50.0,0.2
J4_2_3,5.0,j_524,1,Terminated,345608,345620,100.0,0.59
R6_5,1.0,j_524,1,Terminated,345608,345620,100.0,0.49
R5_4,5.0,j_524,1,Terminated,345608,345620,100.0,0.49
R1_4,3.0,j_524,1,Terminated,345608,345621,100.0,0.49
M2,1.0,j_524,1,Terminated,345608,345608,100.0,0.3
R8_7,1.0,j_524,1,Terminated,345608,345621,100.0,0.39
M3,3.0,j_524,1,Terminated,345608,345615,100.0,0.3
J7_1_6,5.0,j_524,1,Terminated,345608,345621,100.0,0.59
J6_1_5,1.0,j_525,1,Terminated,586301,586302,50.0,0.2
R5_4,1.0,j_525,1,Terminated,586301,586302,50.0,0.2
R3_2,1.0,j_525,1,Terminated,586301,586302,50.0,0.2
R7_6,1.0,j_525,1,Terminated,586301,586302,50.0,0.2
M1,1.0,j_525,1,Terminated,586301,586302,50.0,0.2
M4_3,1.0,j_525,1,Terminated,586301,586302,50.0,0.2
R8_7,1.0,j_525,1,Terminated,586301,586302,50.0,0.2
M2,1.0,j_525,1,Terminated,586301,586302,50.0,0.2
M1,1.0,j_530,1,Terminated,508508,508509,100.0,0.2
M1,4.0,j_535,1,Terminated,670067,670071,100.0,0.3
R2_1,1.0,j_535,1,Terminated,670067,670071,100.0,0.39
R2_1,1.0,j_536,1,Terminated,609972,609982,50.0,0.2
M1,4.0,j_536,1,Terminated,609972,609977,50.0,0.2
MergeTask,1.0,j_540,1,Terminated,362904,362907,100.0,0.1
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,4.0,j_544,10,Terminated,477595,477862,75.0,0.1
M1,1.0,j_548,1,Terminated,612468,612474,100.0,0.44
R3_2,1.0,j_552,1,Terminated,634208,634209,100.0,0.44
R2_1,1.0,j_552,1,Terminated,634208,634209,100.0,0.54
M1,1.0,j_552,1,Terminated,634208,634209,100.0,0.35
M1,1.0,j_554,1,Terminated,306830,306834,50.0,0.2
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_556,6,Terminated,469757,470923,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,100.0,j_556,6,Terminated,469757,470493,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_556,6,Terminated,469757,470373,10.0,0.05
R2_1,1.0,j_558,1,Terminated,382690,382692,50.0,0.2
M1,8.0,j_558,1,Terminated,382690,382692,50.0,0.2
M5_1_4,9.0,j_560,1,Terminated,230524,230526,100.0,0.3
R6_5,9.0,j_560,1,Terminated,230524,230526,100.0,0.49
R2_5,5.0,j_560,1,Terminated,230524,230526,100.0,0.49
M3,1.0,j_560,1,Terminated,230524,230525,100.0,0.3
R1_3,1.0,j_560,1,Terminated,230524,230525,100.0,0.39
R4_3,1.0,j_560,1,Terminated,230524,230525,100.0,0.39
R7_2_6,15.0,j_560,1,Terminated,230524,230526,100.0,0.39
R2_1,1.0,j_562,1,Terminated,535501,535502,100.0,0.39
M1,36.0,j_562,1,Terminated,535501,535502,100.0,0.3
M2_1,11.0,j_563,1,Terminated,297374,297386,50.0,0.2
M5_4,1.0,j_563,1,Terminated,297374,297387,50.0,0.2
R6_2_5,1.0,j_563,1,Terminated,297374,297387,50.0,0.2
R4_3,1.0,j_563,1,Terminated,297374,297375,50.0,0.2
M3,1.0,j_563,1,Terminated,297374,297375,50.0,0.2
R1_3,1.0,j_563,1,Terminated,297374,297376,50.0,0.2
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_564,6,Terminated,517566,517993,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_564,6,Terminated,517566,518371,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,50.0,j_564,6,Terminated,517566,518060,30.0,0.05
M1,1.0,j_566,1,Terminated,357506,357507,100.0,0.2
M1,1.0,j_573,1,Terminated,490034,490038,100.0,0.49
R2_1,1.0,j_573,1,Terminated,490034,490038,100.0,0.39
M1,1.0,j_574,1,Terminated,445421,445422,100.0,0.2
MergeTask,1.0,j_579,1,Terminated,201265,201268,100.0,0.1
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_580,6,Terminated,380331,380504,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_580,6,Terminated,380331,380682,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,63.0,j_580,6,Terminated,380331,380567,30.0,0.05
M1,2.0,j_583,1,Terminated,147326,147327,100.0,0.3
R2_1,1.0,j_583,1,Terminated,147326,147327,100.0,0.39
M1,1.0,j_584,1,Terminated,417743,417743,100.0,0.2
M1,1.0,j_587,1,Terminated,419445,419445,100.0,0.2
R23_1,124.0,j_592,1,Terminated,121176,121229,100.0,0.39
R5_1,124.0,j_592,1,Terminated,121176,121232,100.0,0.39
R24_1,112.0,j_592,1,Terminated,121176,121318,100.0,0.39
R30_1,112.0,j_592,1,Terminated,121176,121265,100.0,0.39
R33_1,101.0,j_592,1,Terminated,121176,121270,100.0,0.39
R7_1,124.0,j_592,1,Terminated,121176,121214,100.0,0.39
M1,1065.0,j_592,1,Terminated,120703,121175,100.0,0.39
R19_1,124.0,j_592,1,Terminated,121176,121229,100.0,0.39
R27_1,124.0,j_592,1,Terminated,121176,121223,100.0,0.39
R25_1,112.0,j_592,1,Terminated,121176,121262,100.0,0.39
R20_1,139.0,j_592,1,Terminated,121176,121222,100.0,0.39
R8_1,112.0,j_592,1,Terminated,121176,121255,100.0,0.39
R3_1,124.0,j_592,1,Terminated,121176,121220,100.0,0.39
R31_1,101.0,j_592,1,Terminated,121176,121270,100.0,0.39
R6_1,139.0,j_592,1,Terminated,121176,121237,100.0,0.39
R22_1,139.0,j_592,1,Terminated,121176,121221,100.0,0.39
R32_1,112.0,j_592,1,Terminated,121176,121294,100.0,0.39
R29_1,101.0,j_592,1,Terminated,121176,121274,100.0,0.39
R14_1,124.0,j_592,1,Terminated,121176,121223,100.0,0.39
R17_1,101.0,j_592,1,Terminated,121176,121275,100.0,0.39
R12_1,124.0,j_592,1,Terminated,121176,121239,100.0,0.39
R15_1,112.0,j_592,1,Terminated,121176,121295,100.0,0.39
R18_1,139.0,j_592,1,Terminated,121176,121227,100.0,0.39
R10_1,124.0,j_592,1,Terminated,121176,121239,100.0,0.39
R11_1,139.0,j_592,1,Terminated,121176,121235,100.0,0.39
R9_1,124.0,j_592,1,Terminated,121176,121228,100.0,0.39
R26_1,124.0,j_592,1,Terminated,121176,121228,100.0,0.39
R21_1,124.0,j_592,1,Terminated,121176,121251,100.0,0.39
R4_1,139.0,j_592,1,Terminated,121176,121228,100.0,0.39
R28_1,124.0,j_592,1,Terminated,121176,121235,100.0,0.39
R16_1,124.0,j_592,1,Terminated,121176,121235,100.0,0.39
R13_1,101.0,j_592,1,Terminated,121176,121272,100.0,0.39
R2_1,159.0,j_592,1,Terminated,121176,121223,100.0,0.39
R21_20,1.0,j_593,1,Terminated,601645,601651,100.0,0.49
R17_16,1.0,j_593,1,Terminated,601371,601381,100.0,0.49
M12,190.0,j_593,1,Terminated,601357,601383,100.0,0.3
J6_5_22,123.0,j_593,1,Terminated,601480,601504,100.0,0.59
M23,259.0,j_593,1,Terminated,601357,601381,100.0,0.3
J27_2_4_6_21_24_25_26,223.0,j_593,1,Terminated,601653,601673,100.0,0.59
J14_13_22,257.0,j_593,1,Terminated,601480,601564,100.0,0.59
M22,179.0,j_593,1,Terminated,601357,601479,100.0,0.3
M16,1.0,j_593,1,Terminated,601357,601371,100.0,0.3
M9,1.0,j_593,1,Terminated,601357,601373,100.0,0.3
M25,3430.0,j_593,1,Terminated,601358,601383,100.0,0.3
R3_14,129.0,j_593,1,Terminated,601564,601597,100.0,0.49
J20_10_11_12_18_19,4.0,j_593,1,Terminated,601621,601645,100.0,0.59
R4_20,1.0,j_593,1,Terminated,601645,601651,100.0,0.49
M26,8906.0,j_593,1,Terminated,601359,601389,100.0,0.3
R29_8_28,1.0,j_593,1,Terminated,601690,601701,100.0,0.49
M10,1.0,j_593,1,Terminated,601357,601371,100.0,0.3
R8_7,1.0,j_593,1,Terminated,601681,601689,100.0,0.49
R15_14,129.0,j_593,1,Terminated,601564,601599,100.0,0.49
R7_27,5.0,j_593,1,Terminated,601673,601680,100.0,0.49
R28_9_27,5.0,j_593,1,Terminated,601673,601685,100.0,0.49
J19_3_15_17_18,259.0,j_593,1,Terminated,601600,601620,100.0,0.59
M13,77.0,j_593,1,Terminated,601357,601422,100.0,0.3
M5,189.0,j_593,1,Terminated,601357,601381,100.0,0.3
J24_22_23,110.0,j_593,1,Terminated,601479,601505,100.0,0.59
R30_29,1.0,j_593,1,Terminated,601702,601705,100.0,0.39
M18,1.0,j_593,1,Terminated,601357,601372,100.0,0.3
M11,1.0,j_593,1,Terminated,601357,601371,100.0,0.3
J2_1_13,59.0,j_593,1,Terminated,601422,601446,100.0,0.59
M1,1.0,j_593,1,Terminated,601357,601371,100.0,0.3
task_ODg3NTU4NTE3NDcxODA4NjA5Ng==,2.0,j_600,3,Terminated,157954,158726,600.0,1.57
M1,1.0,j_601,1,Terminated,236946,236950,100.0,0.25
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_604,10,Terminated,670603,670704,100.0,0.1
M3,1.0,j_607,1,Terminated,235149,235153,50.0,0.2
J7_1_6,69.0,j_607,1,Terminated,235149,235362,50.0,0.3
M2,44.0,j_607,1,Terminated,235149,235193,50.0,0.49
J6_2_5,83.0,j_607,1,Terminated,235149,235305,50.0,0.3
M5_4,877.0,j_607,1,Terminated,235149,235260,50.0,0.39
R4_3,1.0,j_607,1,Terminated,235149,235157,50.0,0.2
M1,44.0,j_607,1,Terminated,235149,235184,50.0,0.49
R4_3,1.0,j_613,1,Terminated,87034,87036,100.0,0.39
M1,1.0,j_613,1,Terminated,87034,87035,100.0,0.3
R2_1,1.0,j_613,1,Terminated,87034,87035,100.0,0.39
M3_2,1.0,j_613,1,Terminated,87034,87036,100.0,0.3
MergeTask,1.0,j_614,1,Terminated,334448,334452,100.0,0.1
M5,1.0,j_616,1,Terminated,476589,476591,50.0,0.3
M1,1.0,j_616,1,Terminated,476589,476601,50.0,0.2
J7_1_2_3_6,1.0,j_616,1,Terminated,476589,476803,50.0,0.3
M3,1.0,j_616,1,Terminated,476589,476797,50.0,0.39
M2,1.0,j_616,1,Terminated,476589,476609,50.0,0.2
M4,1.0,j_616,1,Terminated,476589,476591,50.0,0.2
J6_4_5,1.0,j_616,1,Terminated,476589,476603,50.0,0.3
R2_1,21.0,j_618,1,Terminated,196123,196541,100.0,0.49
M1,1757.0,j_618,1,Terminated,195935,196122,100.0,0.3
J5_2_4,9.0,j_618,1,Terminated,196628,196830,100.0,0.49
M3,13596.0,j_618,1,Terminated,195942,196249,100.0,0.3
R4_3,371.0,j_618,1,Terminated,196252,196628,100.0,0.49
M1,8.0,j_620,1,Terminated,680966,681000,100.0,0.2
R3_2,1.0,j_622,1,Terminated,524399,524400,100.0,0.39
R2_1,1.0,j_622,1,Terminated,524399,524400,100.0,0.49
M1,1.0,j_622,1,Terminated,524399,524400,100.0,0.3
M1,4.0,j_628,1,Terminated,261584,261589,50.0,0.39
J4_1_3,1.0,j_628,1,Terminated,261584,261614,50.0,0.2
R3_2,1.0,j_628,1,Terminated,261584,261602,50.0,0.2
M2,505.0,j_628,1,Terminated,261584,261590,50.0,0.2
R5_4,1.0,j_628,1,Terminated,261584,261614,50.0,0.2
M1,1.0,j_630,1,Terminated,99844,99845,100.0,0.2
M1,1.0,j_631,1,Terminated,527550,527550,100.0,0.3
R2_1,1.0,j_631,1,Terminated,527550,527550,100.0,0.49
R3_2,1.0,j_631,1,Terminated,527550,527550,100.0,0.39
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_634,6,Terminated,440098,440109,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_634,6,Terminated,440098,440101,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_634,6,Terminated,440098,440106,30.0,0.05
task_OTg1NjA1OTIxMzA4ODkxNg==,953.0,j_635,8,Terminated,647001,647610,200.0,0.59
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,102.0,j_638,6,Terminated,633983,634106,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_638,6,Terminated,633983,634110,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_638,6,Terminated,633983,634000,10.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_641,6,Terminated,688027,688030,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_641,6,Terminated,688027,688036,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_641,6,Terminated,688027,688041,5.0,0.03
R2_1,1.0,j_644,1,Terminated,187743,187833,50.0,0.2
R3_4,45.0,j_644,1,Terminated,187743,188178,50.0,0.39
M1,1198.0,j_644,1,Terminated,187743,187815,50.0,0.39
M4,634.0,j_644,1,Terminated,187743,188100,50.0,0.39
R5_2_3_4,77.0,j_644,1,Terminated,187743,188312,50.0,0.39
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_647,10,Terminated,490487,490856,75.0,0.1
MergeTask,2.0,j_649,1,Terminated,155403,155413,100.0,0.1
M1,1.0,j_651,1,Terminated,185796,185797,100.0,0.2
M1,1.0,j_652,1,Terminated,135721,135725,50.0,0.39
R2_1,1.0,j_662,1,Terminated,101305,101307,50.0,0.2
M1,1.0,j_662,1,Terminated,101305,101306,50.0,0.2
M4,5.0,j_665,1,Terminated,554602,554608,100.0,0.3
R11_10,1.0,j_665,1,Terminated,554602,554609,100.0,0.39
J5_3_4,9.0,j_665,1,Terminated,554602,554608,100.0,0.59
J6_2_3_5,13.0,j_665,1,Terminated,554602,554609,100.0,0.59
M1,1.0,j_665,1,Terminated,554602,554605,100.0,0.3
M3,3.0,j_665,1,Terminated,554602,554607,100.0,0.3
R7_6,13.0,j_665,1,Terminated,554602,554609,100.0,0.49
R2_1,1.0,j_665,1,Terminated,554602,554606,100.0,0.49
R10_9,1.0,j_665,1,Terminated,554602,554609,100.0,0.49
R8_7,1.0,j_665,1,Terminated,554602,554609,100.0,0.39
R9_6,13.0,j_665,1,Terminated,554602,554609,100.0,0.49
M1,1.0,j_666,1,Terminated,625948,625958,100.0,0.39
R2_1,1.0,j_667,1,Terminated,247734,247734,100.0,0.39
M1,1.0,j_667,1,Terminated,247734,247734,100.0,0.3
M1,1.0,j_668,1,Terminated,210468,210472,100.0,0.49
R2_1,1.0,j_668,1,Terminated,210468,210472,100.0,0.49
R3_2,1.0,j_668,1,Terminated,210468,210472,100.0,0.39
R3_2,1.0,j_674,1,Terminated,591286,591293,100.0,0.39
M1,6.0,j_674,1,Terminated,591286,591293,100.0,0.3
R2_1,3.0,j_674,1,Terminated,591286,591293,100.0,0.49
R2_1,31.0,j_675,1,Terminated,370844,370884,100.0,0.49
M1,87.0,j_675,1,Terminated,370844,370883,100.0,0.3
R6_5,1.0,j_675,1,Terminated,370844,370885,100.0,0.39
R3_2,31.0,j_675,1,Terminated,370844,370884,100.0,0.49
R5_4,31.0,j_675,1,Terminated,370844,370885,100.0,0.49
R4_3,31.0,j_675,1,Terminated,370844,370885,100.0,0.49
R2_1,1.0,j_678,1,Terminated,563672,564018,50.0,0.2
M1,52.0,j_678,1,Terminated,563672,563682,50.0,0.59
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_681,6,Terminated,123167,123183,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_681,6,Terminated,123167,123169,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_681,6,Terminated,123167,123550,5.0,0.03
J3_1_2,3.0,j_684,1,Terminated,489101,489118,100.0,0.64
M2,1.0,j_684,1,Terminated,489101,489102,100.0,0.3
M1,2.0,j_684,1,Terminated,489101,489109,100.0,0.3
R4_3,3.0,j_684,1,Terminated,489101,489118,100.0,0.39
R10_9,1.0,j_688,1,Terminated,619105,619123,100.0,0.39
R5_1,11.0,j_688,1,Terminated,619105,619121,100.0,0.39
R13_12,1.0,j_688,1,Terminated,619105,619121,100.0,0.39
R12_1,11.0,j_688,1,Terminated,619105,619120,100.0,0.49
